clone_id	gene_symbol	M1H_rep1	M1H_rep2	M1H_rep3	M1H_mean
RXRG-2	RXRG	0.7865284352377785	0.8806723397144912	0.883345414225462	0.8501820630592439
SALL2-2	SALL2	4.37211530814248	4.4462039221464025	4.379558448588573	4.399292559625818
SALL2-3	SALL2	1.5887063387925833	1.5226655807124152	1.6429808031663398	1.5847842408904462
SMAD3-1	SMAD3	0.8133909490226714	0.9722967901602793	0.7354185511787742	0.8403687634539083
SMAD3-2	SMAD3	1.0113382209582231	1.153633561054152	1.0956401242122682	1.0868706354082145
SMAD3-3	SMAD3	1.2088582534819605	1.0522207466700526	0.9287314235976619	1.0632701412498917
SMAD3-4	SMAD3	1.14732807003663	1.0873933552757722	1.1219150199250212	1.118878815079141
SMAD9-1	SMAD9	-0.7286898575577224	-0.8888233588327601	-0.6785517368886014	-0.7653549844263613
SMAD9-2	SMAD9	-0.28825129073986455	-0.16484558112379566	-0.07340781574114186	-0.175501562534934
SOHLH1-1	SOHLH1	6.9640685535670315	6.879128410096102	6.596866079409278	6.813354347690804
SOHLH1-2	SOHLH1	6.454836854273304	6.43400605621394	6.296434025641054	6.395092312042767
SOHLH1-3	SOHLH1	6.890836805164831	6.830327770092524	6.698996486961894	6.806720354073083
SOX30-1	SOX30	1.3637140928677056	1.3310708346644553	1.4684358942673486	1.3877402739331697
SOX30-2	SOX30	0.8606891949223971	0.5999276131049204	0.6718287845159616	0.7108151975144263
SOX5-1	SOX5	1.8112948538054905	1.3190793424800873	1.1138669596013868	1.4147470519623215
SOX5-2	SOX5	1.2908575832426061	0.9330592045484113	0.8921300812421151	1.0386822896777108
SOX6-2	SOX6	0.2617853628623933	0.027364713157108065	0.3899439962723071	0.22636469076393614
SOX6-5	SOX6	0.8562072114133583	1.2456842592344588	1.4702547170063747	1.1907153958847305
SOX6-6	SOX6	0.7622522248955302	0.6413018615051845	0.5283116753892189	0.6439552539299779
SOX6-7	SOX6	0.49787967215983076	0.5943408044698556	0.05384319693446299	0.38202122452138315
SP2-1	SP2	4.380286323492071	4.368523826497453	4.420971621153452	4.389927257047659
SP2-3	SP2	2.345057678378706	2.4339651900225023	2.4951626041028754	2.424728490834694
SPDEF-1	SPDEF	2.375226738307818	2.612282431311893	2.4846660268203338	2.490725065480015
SPDEF-2	SPDEF	2.3807473289051244	2.7247611140903243	2.619080370476249	2.5748629378238994
SPDEF-3	SPDEF	1.5288709226360921	1.6437110948779783	1.5021123949447108	1.558231470819594
SPIB-1	SPIB	3.510901082071936	3.6033359060543684	3.5797420384894454	3.5646596755385835
SPIB-2	SPIB	2.475764401508092	2.595458403630274	2.4716829398312075	2.514301914989858
STAT1-2	STAT1	0.9210823349967575	0.7076736165820326	0.6274151245823177	0.7520570253870359
STAT1-5	STAT1	1.2995458664843667	1.2604448564990878	1.1123480916171709	1.2241129382002083
STAT3-1	STAT3	1.4619454787386421	1.5815840536074777	1.4298886301982805	1.4911393875148
STAT3-3	STAT3	2.129116924784704	2.041427917351557	2.024415159410535	2.064986667182265
STAT5A-1	STAT5A	3.6367025422001715	3.7755268516881078	3.6280293825564294	3.680086258814903
STAT5A-2	STAT5A	2.7543344098746076	2.9946002118522292	2.835802980475677	2.8615792007341714
TBPL1-1	TBPL1	7.0094402183388915	7.080953738129132	7.240541250907466	7.1103117357918295
TBPL1-2	TBPL1	0.1796325655443325	0.21751050577348247	0.3409484133925497	0.24603049490345488
TBX18-2	TBX18	0.5266585426896453	0.6484970809310316	0.743493840342638	0.639549821321105
TBX18-3	TBX18	-0.09164342400931054	0.08825288708828899	0.19365280711657215	0.0634207567318502
TBX22-1	TBX22	-0.46244381143324886	-0.48606980796888727	-0.36437002799541957	-0.43762788246585194
TBX22-2	TBX22	0.863522642972292	0.977684489651517	0.5660668534955541	0.8024246620397877
TBX5-1	TBX5	3.0126455997636308	3.091630984647814	3.3137166297463234	3.139331071385923
TBX5-2	TBX5	2.42560430010188	2.4582178758061053	2.477359023421026	2.4537270664430038
TBX5-3	TBX5	0.004695208129555849	0.040079318172351795	-0.13143701386833595	-0.028887495855476102
TCF12-1	TCF12	5.1765834688359496	5.2826526994157845	5.307454770808798	5.255563646353511
TCF12-3	TCF12	2.68886103661192	2.591661366343172	2.7241400815137355	2.668220828156276
TCF4-1	TCF4	3.6657109619862474	3.8050214332536862	3.64562073511274	3.705451043450891
TCF4-2	TCF4	3.78530110699821	3.7311365352559767	3.9077466135938153	3.8080614186160004
TCF4-3	TCF4	4.389656400858223	4.338515249150764	4.251582508005578	4.326584719338189
TCF4-4	TCF4	4.508571335675805	4.442290659552246	4.265459670712218	4.405440555313423
TCF4-5	TCF4	2.3616735120975436	2.2786720637883517	2.3686335323525416	2.3363263694128125
TCF4-6	TCF4	2.1595753257279937	2.1218399183796404	2.039865854990721	2.1070936996994516
TCF4-7	TCF4	4.5313068967893315	4.373914680587606	4.375881946945995	4.427034508107645
TCF4-8	TCF4	4.118558310109199	4.127379347183625	4.238058831203643	4.161332162832156
TCF7L2-12	TCF7L2	2.0591879054532303	1.379273461549724	1.1393051508069585	1.5259221726033043
TCF7L2-2	TCF7L2	1.8463002440036371	1.7189861821135939	1.7187907954128576	1.7613590738433629
TCF7L2-3	TCF7L2	2.185991569117149	2.1130802270129356	1.3512885449786196	1.8834534470362347
TCF7L2-4	TCF7L2	1.9287415689638598	1.5557911658881853	1.2548866388662918	1.5798064579061124
TCF7L2-8	TCF7L2	1.3490170754769215	1.1628104073262027	1.1391110754598188	1.216979519420981
TCF7L2-9	TCF7L2	1.9681028471496698	1.5218646916837424	1.2982123402529788	1.5960599596954637
TEAD2-1	TEAD2	0.37997011882942205	0.3580890929224861	0.25761803148599666	0.33189241441263495
TEAD2-2	TEAD2	0.5081618282493131	0.3712076203993721	0.3385680062206281	0.40597915162310444
TEAD3-1	TEAD3	3.268572057901223	3.077047137817483	2.9936868700320973	3.113102021916935
TEAD3-2	TEAD3	2.845285596087755	2.755884212465414	2.6935598339632034	2.764909880838791
TFAP2A-1	TFAP2A	0.02225344980625209	0.0007282132127647523	-0.19918412775852629	-0.05873415491316982
TFAP2A-2	TFAP2A	0.033926722357850096	0.31579584287960305	-0.3713353176388244	-0.007204250800457075
TFAP2A-3	TFAP2A	-0.27314599758284036	-0.2842640539133513	-0.7864524926556556	-0.4479541813839491
TFAP2A-4	TFAP2A	-1.07066497670391	-0.6151440482830692	-1.2205464286803687	-0.9687851512224492
TFCP2-1	TFCP2	3.1000979982698356	2.9441745055370405	2.5580990556560246	2.8674571864876337
TFCP2-2	TFCP2	1.3134283274959149	1.5802568662785705	1.505314999342527	1.4663333977056707
TFCP2-3	TFCP2	3.1617267651816925	3.1474543883753587	3.122531325829869	3.1439041597956403
TFDP2-1	TFDP2	2.6030040699699195	2.5138104435708963	2.6264385716305143	2.581084361723777
TFDP2-2	TFDP2	2.148250991640092	2.0392000908834773	1.6802139230441213	1.9558883351892302
TFDP2-3	TFDP2	2.406354623630622	2.6407303776452316	2.6323069898553157	2.5597973303770565
TFDP2-4	TFDP2	2.819101369350425	2.802023761260383	2.7546928535177333	2.7919393280428473
TFEC-1	TFEC	6.420983856896474	6.3421541652760185	6.228794030903575	6.330644017692023
TFEC-3	TFEC	0.2891565447825709	0.1936933855536577	0.11210078877954621	0.19831690637192492
TFEC-4	TFEC	3.0384508167552986	3.32981244376853	3.141516879111258	3.1699267132116957
TFEC-6	TFEC	1.2589229217138882	1.1898516733399416	1.156278306345326	1.201684300466385
TGIF1-1	TGIF1	3.596349742375437	3.613440286103445	3.5866155395778354	3.598801856018906
TGIF1-2	TGIF1	3.6111303008110838	3.796738187131734	3.510585758495654	3.639484748812824
TGIF1-3	TGIF1	3.86815251617493	3.757617299377968	3.8677251097711514	3.831164975108017
THAP4-1	THAP4	1.4627952117612857	1.683006771016742	1.6719912672605304	1.605931083346186
THAP4-4	THAP4	-0.11415413555823917	-0.4686255664410397	0.5252679416711039	-0.019170586776058318
THAP6-1	THAP6	2.7025410911147034	2.6174171058401896	2.5151743576729424	2.6117108515426115
THAP6-2	THAP6	2.858250406356366	2.8466708794453552	2.7892613124342907	2.831394199412004
THAP6-3	THAP6	0.4068921871693648	0.48671643770659795	0.40342321019495775	0.43234394502364015
THAP6-4	THAP6	-0.2858729313231367	-0.5829427048573946	-0.7227624780539383	-0.5305260380781566
THAP6-5	THAP6	0.7703067714386957	0.4912272148004215	0.3894470211441455	0.5503270024610876
THRA-1	THRA	1.1007340168343454	1.483804042576834	1.4939504834760475	1.3594961809624089
THRA-2	THRA	3.0384394703985245	3.3135826464441536	2.908462910470763	3.0868283424378133
THRB-1	THRB	2.3559732880719784	2.457913355042467	2.2927441714393875	2.368876938184611
THRB-2	THRB	1.0573863420842566	1.7390030312118077	1.2850447268649225	1.3604780333869957
TP53-2	TP53	2.7698516045126307	2.9311491255860007	2.59997536211461	2.7669920307377467
VDR-2	VDR	0.8634062578188557	0.7670351929113708	1.1478810354949975	0.926107495408408
WT1-2	WT1	2.1858169388254542	2.2894798330372574	2.3256652262941495	2.2669873327189536
WT1-4	WT1	2.0143790397251724	2.0627569247011497	2.049171451968026	2.0421024721314494
WT1-6	WT1	1.3191924680838631	1.673227723849256	1.5164896598025552	1.5029699505785583
ZBTB1-1	ZBTB1	0.11146263656268894	0.07665412403337546	0.2677300090422039	0.1519489232127561
ZBTB1-2	ZBTB1	0.5255767468286843	0.6175458740825532	0.4778832273543996	0.5403352827552124
ZBTB16-1	ZBTB16	2.324012399832939	2.117527250454331	2.1214521491695852	2.187663933152285
ZBTB16-2	ZBTB16	2.2745862380099866	1.8798075777149426	1.8547921618092353	2.003061992511388
ZBTB18-1	ZBTB18	2.211563282910681	2.2367291324351717	2.011945205059581	2.1534125401351445
ZBTB18-2	ZBTB18	2.6218978411705933	2.6755099808247538	2.6730715872045274	2.6568264697332915
ZBTB25-1	ZBTB25	-0.4608318563500812	-0.5475378208145086	-0.30404321135084905	-0.43747096283847964
ZBTB25-2	ZBTB25	-0.38396214574263327	-0.4277524649490977	-0.3739758065132889	-0.39523013906834
ZBTB25-4	ZBTB25	-0.43575712099560904	-0.13048771604257484	-0.10886878037233705	-0.22503787247017362
ZBTB32-1	ZBTB32	-0.18439946495400494	-0.2780352286876236	-0.21963291708617108	-0.22735587024259987
ZBTB44-1	ZBTB44	0.11500622119097835	0.5357582747983843	0.015331604066621334	0.2220320333519947
ZBTB44-2	ZBTB44	0.6698800582477784	0.5879971035564293	0.4944959881191699	0.5841243833077926
ZBTB44-3	ZBTB44	-1.3013590880665764	-1.2026911087668002	-1.4059818669146555	-1.303344021249344
ZBTB44-4	ZBTB44	-1.4030640636248544	-0.9253392594321498	-0.9803736609630135	-1.1029256613400058
ZBTB44-5	ZBTB44	-1.176661124766446	-1.268646715113431	-1.3697365241577655	-1.2716814546792143
ZBTB44-6	ZBTB44	-1.139406708069965	-0.8916992309170566	-1.6384251229664673	-1.223177020651163
ZBTB7B-1	ZBTB7B	2.0414764756115926	1.9047272686497374	1.7858908679605943	1.9106982040739748
ZFP1-1	ZFP1	-2.135006350207549	-2.298682095721065	-1.583085029634144	-2.0055911585209194
ZFP1-2	ZFP1	-0.6202489862803667	-0.5870478575784307	-0.6460753799060633	-0.6177907412549536
ZFP1-3	ZFP1	-0.011163189472509457	0.22980760415296594	0.014491719235343118	0.07771204463859986
ZFP1-4	ZFP1	0.3835146762440661	0.36680007094261174	0.26793785578768414	0.33941753432478733
ZFY-1	ZFY	7.331781989835292	7.340753188097667	7.360823836923006	7.344453004951988
ZFY-2	ZFY	6.122215464553843	6.119854980134211	6.15448477126695	6.132185071985002
ZGPAT-1	ZGPAT	0.030335354424864076	0.2510903233448682	-0.049420060055884514	0.07733520590461591
ZGPAT-2	ZGPAT	-0.06065206209933357	0.060901177239952926	-0.21601870487830122	-0.07192319657922729
ZIC3-1	ZIC3	2.8356278382211113	2.7986867703088554	2.4774448535905917	2.7039198207068527
ZIC3-2	ZIC3	3.0441612996621332	3.0065365097874555	2.686596216676031	2.9124313420418733
ZIC3-3	ZIC3	1.4038355756444414	1.5524696020267603	1.3703459840232945	1.4422170538981653
ZKSCAN1-1	ZKSCAN1	0.3319906539022539	0.370187166543835	-0.06637913973141794	0.21193289357155698
ZKSCAN1-2	ZKSCAN1	-0.8207549734623345	-0.8296114531839883	-1.0873510931914259	-0.9125725066125829
ZKSCAN3-1	ZKSCAN3	1.0574070229574073	1.1850264998889575	0.9451807997992404	1.062538107548535
ZKSCAN3-2	ZKSCAN3	1.7087950176461852	1.582213582517298	1.423730416625642	1.5715796722630415
ZNF101-1	ZNF101	-0.6630146481731102	-0.8111390284423105	-0.7973025944584436	-0.7571520903579548
ZNF124-1	ZNF124	-0.6655029516747207	-0.7428543752873582	-0.9474237880178071	-0.785260371659962
ZNF124-2	ZNF124	-0.32941500187347283	-0.5445093589939857	-0.7745799050943585	-0.5495014219872724
ZNF124-3	ZNF124	-0.8124191428592266	-0.7277714627534694	-0.5670978328052674	-0.7024294794726544
ZNF124-4	ZNF124	0.4232363459260837	0.6985212380578927	0.9512977127324538	0.6910184322388101
ZNF131-2	ZNF131	7.20592617360721	7.129354851517784	6.837644635295707	7.057641886806901
ZNF131-4	ZNF131	4.638603480128485	4.682708459159168	4.425018420637406	4.58211011997502
ZNF131-5	ZNF131	1.4788717949667258	1.5627481823283365	1.4965793576686475	1.51273311165457
ZNF143-1	ZNF143	6.878874905256689	6.80088867971806	6.597953402429557	6.759238995801435
ZNF143-2	ZNF143	7.126105488675064	6.942010133968526	6.792226578040015	6.953447400227868
ZNF143-3	ZNF143	6.679425492860638	6.368236344150893	6.328759854986597	6.458807230666043
ZNF148-1	ZNF148	2.8590089905325327	2.8594472877277375	2.5322267484603627	2.7502276755735444
ZNF148-2	ZNF148	2.721350643828635	2.7270607697106577	2.5290244860404503	2.6591452998599143
ZNF169-3	ZNF169	-0.8040204540169091	-0.7407762437394716	-0.7586272066648871	-0.7678079681404227
ZNF169-4	ZNF169	-2.0166940148651387	-2.1111750917324086	-2.1632471426413873	-2.097038749746311
ZNF174-1	ZNF174	-0.7072077524258745	-0.45955111669545057	-0.5807106964277782	-0.5824898551830344
ZNF174-2	ZNF174	-0.13186833940599665	-0.25304357297967917	-0.3724574156841748	-0.2524564426899502
ZNF174-3	ZNF174	0.16577265484195264	0.04263440465150932	-0.08984201275269374	0.039521682246922735
ZNF175-1	ZNF175	-1.311399079079272	-1.0728713940611767	-1.560727839806055	-1.3149994376488345
ZNF175-2	ZNF175	0.5790553193341227	0.9945056469659834	0.6705974232478288	0.7480527965159783
ZNF177-1	ZNF177	-0.6760726854790073	-0.6433877664206296	-0.8055125559369908	-0.7083243359455426
ZNF177-2	ZNF177	-0.9138865657586831	-0.9633501513545475	-0.5597728069755731	-0.8123365080296012
ZNF177-3	ZNF177	-0.6548783928636541	-0.5594868409458029	-0.5811490861664751	-0.5985047733253107
ZNF18-1	ZNF18	2.2343433750352806	2.2421070009561443	1.9524447741024054	2.1429650500312767
ZNF18-2	ZNF18	2.9784331512345754	3.018980072391552	2.950922025242142	2.9827784162894226
ZNF18-3	ZNF18	2.7232712695764	3.032907302990599	2.7839019705735786	2.8466935143801924
ZNF180-1	ZNF180	-0.468225756656844	-0.49019761666889833	-0.8215705454733807	-0.5933313062663744
ZNF180-2	ZNF180	0.8425960963227134	0.8171090428585587	0.6279076949451942	0.7625376113754888
ZNF180-4	ZNF180	0.7780152208084722	-0.00077913602808926	0.1926961959293688	0.32331076023658395
ZNF19-1	ZNF19	-1.0809282266321558	-0.8421015585327385	-0.9610601260207026	-0.9613633037285322
ZNF19-2	ZNF19	-0.9856236511106999	-0.7305866957574237	-1.0130001550715342	-0.909736833979886
ZNF207-1	ZNF207	1.9975524627206431	2.060400334889016	2.0521965221951595	2.03671643993494
ZNF207-2	ZNF207	2.7331408899385288	2.6447087533993576	2.6125177060771287	2.6634557831383385
ZNF207-3	ZNF207	2.7946226876849334	2.705970319525909	2.8051714156502103	2.768588140953684
ZNF207-4	ZNF207	1.3893501455207196	1.4104942281565949	1.1766994778742743	1.325514617183863
ZNF212-1	ZNF212	0.46647884096620956	-0.09813734452871764	-0.02266388386588944	0.11522587085720082
ZNF212-2	ZNF212	-0.2505618263502211	-0.11141529440825573	-0.028443602667053	-0.13014024114184328
ZNF23-2	ZNF23	-0.6229552824367456	-0.1399685691030577	-0.4701617380043224	-0.4110285298480419
ZNF23-3	ZNF23	0.9725354188821966	1.1977781458951504	0.9473135061704151	1.039209023649254
ZNF230-1	ZNF230	-2.1552581781459796	-2.1285568084312523	-2.117853855678523	-2.1338896140852515
ZNF230-2	ZNF230	-1.5026392988509383	-1.5890128779158188	-1.5220479764099768	-1.5379000510589114
ZNF24-1	ZNF24	0.7217494744162507	0.36016893722742627	0.8434890741528229	0.6418024952654999
ZNF24-2	ZNF24	0.879620729849105	1.0269498476941994	0.9360362335992114	0.9475356037141719
ZNF250-1	ZNF250	0.37547377442613505	0.4282985085338681	0.11415468820555	0.30597565705518437
ZNF250-2	ZNF250	0.8228601678959478	0.5680856522692793	0.19595652869801686	0.5289674496210813
ZNF26-1	ZNF26	-2.447899223468664	-1.79529106700226	-2.0642403506659015	-2.102476880378942
ZNF26-2	ZNF26	-1.4242325294174103	-0.9391486117633632	-1.5225680354938989	-1.2953163922248907
ZNF263-1	ZNF263	4.612981518802716	4.409980643754868	4.200000555385637	4.4076542393144065
ZNF263-3	ZNF263	0.30243834662702035	0.3913771770482756	0.3558596424783554	0.34989172205121716
ZNF264-1	ZNF264	2.0267302291825104	1.8566914823795027	1.6599678872695847	1.847796532943866
ZNF264-2	ZNF264	1.4218735110612306	1.3433085984487567	1.4218031254884143	1.395661744999467
ZNF264-3	ZNF264	1.2846599645217416	1.1140947551177653	0.9511376481579766	1.1166307892658278
ZNF264-4	ZNF264	-0.5341144508262909	-0.6428858706516668	-0.9118050512889113	-0.6962684575889563
ZNF276-1	ZNF276	1.3503191716645708	1.018062741222147	0.9237115200647019	1.0973644776504732
ZNF276-2	ZNF276	1.1022446102220909	0.7585276498225568	0.8935760077772991	0.9181160892739822
ZNF276-3	ZNF276	0.9756819294327753	0.3644610015747555	0.7793930891593011	0.7065120067222773
ZNF276-4	ZNF276	0.4688025904104133	0.37791134304109203	0.6859824263141827	0.5108987865885627
ZNF277-1	ZNF277	0.8581541449689605	0.6995320741836043	0.43013132922951347	0.6626058494606928
ZNF280D-1	ZNF280D	-0.6006333968090855	-0.5221174191408201	-0.47052024217136734	-0.5310903527070909
ZNF280D-2	ZNF280D	0.5958614056503524	0.405865433930921	0.47317512671248746	0.491633988764587
ZNF302-1	ZNF302	0.6091523878937737	0.28386287730521265	0.46352545773102	0.4521802409766688
ZNF302-2	ZNF302	-0.11657771379490019	-0.5047445453762477	-0.6457292835804116	-0.4223505142505199
ZNF302-3	ZNF302	-0.33661576455814585	-0.0902269939488207	-0.6831222598003577	-0.36998833943577475
ZNF302-4	ZNF302	-0.8095267069120574	-1.1393845882364428	-1.0022753937296671	-0.9837288962927224
ZNF320-1	ZNF320	-1.1183062307699672	-1.0827274383154482	-1.0015777621515194	-1.067537143745645
ZNF320-2	ZNF320	-1.5052870554393005	-1.6245843736798247	-1.8462606201934337	-1.6587106831041865
ZNF34-1	ZNF34	-0.48260215551787217	-0.41590446569827	-0.9034833944823949	-0.600663338566179
ZNF34-4	ZNF34	-0.32346400234726436	0.6050845396553481	-0.09421837804407034	0.06246738642133781
ZNF394-2	ZNF394	2.364271481172286	2.562207518480034	2.2013456750956637	2.3759415582493277
ZNF397-1	ZNF397	-0.4970067409561236	-0.8323301929743414	-1.0901346604598756	-0.8064905314634468
ZNF397-2	ZNF397	-0.2941391616825173	-0.5388099961666074	-0.5604881967058566	-0.4644791181849938
ZNF397-3	ZNF397	-0.3994012652311795	-0.5224703338357608	-0.6920712322663478	-0.5379809437777627
ZNF397-4	ZNF397	-0.9834850267246895	-0.9267176494655649	-1.174529338650781	-1.0282440049470118
ZNF397-5	ZNF397	-0.03958418972039728	-0.19340085479902136	-0.3663964987039788	-0.19979384774113249
ZNF410-1	ZNF410	5.168196099010734	5.283011451820435	5.343185704458131	5.2647977517631
ZNF410-2	ZNF410	4.471356788453201	4.479885740934275	4.380520659999575	4.443921063129017
ZNF410-3	ZNF410	2.526659181648767	2.284498120516446	2.407356273172485	2.406171191779233
ZNF410-4	ZNF410	2.372672762274374	2.3274896643774445	2.4329458352602225	2.3777027539706803
ZNF414-1	ZNF414	1.3373228511749136	1.0451390722911182	0.9734950045938254	1.1186523093532859
ZNF415-2	ZNF415	-1.34173748022624	-1.3548417833092106	-1.684260876306215	-1.4602800466138885
ZNF415-3	ZNF415	-0.5321690862177054	-0.741086943259803	-1.1994539586591977	-0.8242366627122353
ZNF415-4	ZNF415	-0.567002330218482	-0.6266487045718188	-1.0712078308699293	-0.7549529552200767
ZNF418-1	ZNF418	-2.607142392029945	-1.9446159797861025	-2.043188905012136	-2.198315758942728
ZNF418-2	ZNF418	-0.9710535469733915	-0.9436534151902092	-0.9399135489216227	-0.9515401703617411
ZNF419-2	ZNF419	-0.4159036858170707	-0.2539414492728961	-0.4461713930127453	-0.3720055093675707
ZNF419-3	ZNF419	-0.801657912123447	-0.9629812680671469	-0.7964039253806089	-0.8536810351904008
ZNF430-1	ZNF430	-1.990874478017558	-2.305109932096175	-2.5335057007778974	-2.2764967036305435
ZNF430-2	ZNF430	-1.8871385625115364	-1.5814043239750866	-1.8940963087743479	-1.7875463984203235
ZNF430-3	ZNF430	-1.8636444862483275	-1.761007534129006	-1.6955667648158352	-1.7734062617310562
ZNF430-4	ZNF430	-2.045127004045041	-1.9886066109718699	-2.2270952818878147	-2.0869429656349086
ZNF433-1	ZNF433	-1.717692845551102	-1.2681581928477077	-1.3781162266584792	-1.4546557550190962
ZNF433-2	ZNF433	-0.3867256818561306	-0.36897073508754197	-0.3771710484532813	-0.37762248846565133
ZNF438-1	ZNF438	-0.043890661394410654	-0.1531682564176107	-0.5292202131254298	-0.24209304364581705
ZNF438-2	ZNF438	0.6935980634118452	0.5631602796926779	0.2731455180681328	0.5099679537242187
ZNF449-2	ZNF449	2.165632626490556	2.1073476222164893	2.204589596387952	2.159189948364999
ZNF451-2	ZNF451	1.1874017848227312	1.0614896758586678	0.9680470696818769	1.0723128434544253
ZNF451-3	ZNF451	0.49110855370235834	0.5190509023419542	0.3697439795899936	0.45996781187810204
ZNF451-4	ZNF451	0.05156860276594002	-0.13583594492514958	-0.15961547195985848	-0.08129427137302268
ZNF451-5	ZNF451	1.0271368744684344	0.9998859062225613	1.0144275698381466	1.0138167835097143
ZNF451-6	ZNF451	0.6970830307439613	0.6392445654212087	0.6488867165465205	0.6617381042372301
ZNF451-7	ZNF451	2.0339601363118143	2.185397746201401	2.2209780948273106	2.1467786591135085
ZNF451-8	ZNF451	2.6558305013540773	2.695925045439158	2.4302798480224603	2.5940117982718984
ZNF473-1	ZNF473	7.125469418968242	7.3402584236117026	7.2048238514842735	7.22351723135474
ZNF473-2	ZNF473	10.34204595454164	10.46702055512693	10.373062649571438	10.394043053080003
ZNF483-1	ZNF483	-0.5923934890495084	-0.9198476229837934	-0.8661140941850967	-0.7927850687394661
ZNF483-2	ZNF483	-0.9387703406493111	-1.2164190268798758	-0.8062274212774094	-0.9871389296021986
ZNF483-3	ZNF483	-0.13464533122935546	-0.06415103343381665	-0.06614658838087424	-0.08831431768134879
ZNF511-1	ZNF511	2.25307329773517	2.2018154935372682	1.9907897582210385	2.1485595164978255
ZNF511-2	ZNF511	2.605717089720903	2.3249172446776942	2.2839850315402974	2.4048731219796315
ZNF513-1	ZNF513	1.9269332402150152	2.0122084491738477	1.9000783590720003	1.9464066828202877
ZNF513-2	ZNF513	1.0758567246811461	1.2407518353171136	0.9937674336300142	1.103458664542758
ZNF544-1	ZNF544	-1.374409735936955	-1.4371891462611566	-1.692958699009774	-1.5015191937359618
ZNF544-2	ZNF544	-1.1699437553052963	-0.9905027025087572	-1.4902318757655626	-1.2168927778598722
ZNF544-3	ZNF544	-1.3940771955675746	-1.1936447632350025	-1.4687051978885552	-1.3521423855637107
ZNF544-5	ZNF544	1.9733944676402344	1.970178778492797	1.6988927700821552	1.8808220054050622
ZNF544-6	ZNF544	-0.06040087160290213	0.09971524908871907	-0.31150805509074747	-0.09073122586831017
ZNF544-7	ZNF544	1.750637229215512	1.429958104371536	1.40140373038597	1.5273330213243395
ZNF548-1	ZNF548	-1.8544405391119478	-2.0569446636695545	-1.999317834282468	-1.97023434568799
ZNF548-2	ZNF548	-1.5806222481469119	-2.031582434342649	-1.947167885558312	-1.8531241893492911
ZNF549-1	ZNF549	-0.40686372616041344	-0.5748848861828278	-0.8038651233544015	-0.5952045785658809
ZNF559-2	ZNF559	-0.7894060935790047	-0.9343327627860679	-0.8447669085381248	-0.8561685883010658
ZNF559-3	ZNF559	-1.0506334740635783	-1.0347710028152235	-0.8896027410785535	-0.9916690726524519
ZNF599-1	ZNF599	0.2736258541389149	-0.22047796422844587	-0.9019492093667673	-0.2829337731520994
ZNF599-3	ZNF599	0.09170675541662922	-0.3141162835391142	0.047432620770573086	-0.05832563578397063
ZNF599-4	ZNF599	0.1322448683755054	-0.053886568488859844	-0.1497379094771992	-0.023793203196851215
ZNF613-1	ZNF613	-1.5419846935555206	-1.4092977773033661	-1.842890959194035	-1.5980578100176406
ZNF613-2	ZNF613	-0.040875205914206875	0.16947073037423685	-0.19690984436375347	-0.02277143996790783
ZNF614-2	ZNF614	-0.9426220061748692	-0.929462811380799	-0.9469144991945415	-0.9396664389167366
ZNF614-3	ZNF614	-0.8068119978723021	-0.5746635154764377	-0.6892901713883887	-0.6902552282457095
ZNF614-4	ZNF614	-0.16798700940604902	-0.6297821109135006	-1.201955747144451	-0.6665749558213335
ZNF655-1	ZNF655	-0.5251276806482055	-0.6612787102311583	-0.603926074349875	-0.5967774884097463
ZNF655-2	ZNF655	-1.0843412835505242	-1.0122742899002901	-0.7056544064444426	-0.9340899932984189
ZNF655-3	ZNF655	0.012299798986456117	0.28579761894173944	0.15864419112247527	0.1522472030168903
ZNF655-4	ZNF655	1.6661380724901427	1.6507945508269055	1.5238077282799916	1.6135801171990132
ZNF662-1	ZNF662	0.6231597693043817	0.9427230721525981	0.9728994684746358	0.8462607699772052
ZNF662-2	ZNF662	0.8701817982688773	0.8330007649995068	0.6408551235985633	0.7813458956223158
ZNF662-3	ZNF662	0.8243515901753842	0.9004597792067409	0.8989473824954816	0.8745862506258689
ZNF662-4	ZNF662	0.7996748315483498	1.1386262777383778	0.9342048471946145	0.9575019854937808
ZNF662-5	ZNF662	-0.35650924450636307	-0.07672958409519762	-0.35451367275233403	-0.2625841671179649
ZNF688-2	ZNF688	0.5809408799266965	0.7314750337323124	0.7222855280803011	0.6782338139131033
ZNF688-4	ZNF688	0.5060883054206095	0.7192182710107831	0.6412556289843884	0.6221874018052603
ZNF691-1	ZNF691	1.7142432021936187	1.849643525065787	1.7370847414464816	1.766990489568629
ZNF691-2	ZNF691	1.7411609722849661	1.6822729670603458	1.2375378596297506	1.5536572663250208
ZNF692-1	ZNF692	1.0517718050397955	1.1959744073312404	1.3958396993488615	1.2145286372399657
ZNF692-2	ZNF692	2.0667957252404965	2.252975527103307	2.207477552766021	2.175749601703275
ZNF747-1	ZNF747	0.4616723291091732	0.5894859569871526	0.13128349366309477	0.3941472599198068
ZNF747-2	ZNF747	-0.36400560920136893	-0.6745201035383733	-0.4565343703563859	-0.49835336103204275
ZNF747-3	ZNF747	0.2959976019430908	0.6630515187291511	0.5154731535517014	0.4915074247413145
ZNF75A-1	ZNF75A	-0.750764029063668	-0.7515618050627102	-0.7876877828279916	-0.7633378723181231
